,Unnamed: 0,post_id,time,text,reaction_count,label
199,247,1568674319858153,2017-11-30 23:07:45,Regarding the Kate Steinle verdict.... California is beyond help!!!,156,0
200,248,1567982416594010,2017-11-30 07:43:21,"Contact your representatives! Let's get this done! #2A USATODAY.COM House committee approves NRA-backed concealed carry bill, as other gun measures stall",152,0
201,249,1566218180103767,2017-11-28 12:34:19,"Ladies and gentlemen, I present to you the idiot of the week! #LiberalismIsADisease",366,0
202,250,1562479023811016,2017-11-24 19:14:00,"Never too early to learn how to respect firearms! #2a #Louisiana WAFB Channel 9 November 24, 2017 at 1:45 PM · The Caddo Sheriff Department has announced a first gun class for children who are getting a gun for the holidays. Do you think kids should be exposed to guns? What do you feel is an appropriate age?",660,0
203,251,1554391141286471,2017-11-15 23:14:10,"Nuff said! MADWORLDNEWS.COM 8 Days After Texas Church Shooting, 'Good Guy With A Gun' Reveals 1 Detail We All Missed",121,0
204,252,1552191274839791,2017-11-13 11:49:26,"As I have just returned from a fabulous week with my girlfriend in Cancun, I can’t help but reflect on the tragedy that swept across our great nation just a little over a week ago. The day that Devin Kelley walked into a church where others went to find peace, to worship, and brutally murdered them. And during my vacation I found myself wondering, what if.... What if there were laws outlawing the sale, possession and ownership of these so-called assault rifles? Would that church massacre still have occurred? What if all guns were illegal, just as Hillary Clinton and Barack Obama eluded to when they mentioned Australia’s gun control? Would we be safer? The answer to those questions is…",44,0
205,253,1548060835252835,2017-11-08 19:58:05,"Dan Bongino slams liberals' push for gun control: “I am not giving up – and nor is anyone else – my right to defend my daughters, my wife, and myself.”",118,0
206,254,1547676665291252,2017-11-08 09:51:04,ACTIONNEWS17.COM LPSO offering tactical training for churches and groups,57,0
207,255,1546351102090475,2017-11-06 21:13:52,"In the aftermath of the evil that brought great tragedy, Executive Director Terry Holcomb has been asked to participate in a live panel tomorrow 11/7 at 9AM- 10 AM CT at Houston Public Media with host Joshua Johnson. The discussion will revolve around Mr. Holcomb's motivations behind our work, gun culture in Texas, and what should we change in this culture to avoid more mass shootings. The panel will consist of Jennifer Carlson, Assistant Professor at The University of Arizona’s School of Sociology, Terry Holcomb – Exec.Director of Texas Carry, Gavriella Roisman- member of Moms Demand Action, Annise Parker- Former Houston Mayor. You can tune in to listen to what we consider to be a somber time when we should be mourning. But as we know, the left politicizes these tragedies for their own gain. Executive Director Terry Holcomb will represent us in an honorable and dignified way, remembering the lives lost in this horrible act of evil.",3,0
208,256,1545468968845355,2017-11-06 00:39:41,"Ban “#GunStocks?” REALLY??? Debra, you’re just like every other ignorant gun-grabber. You sprout off at the mouth about something that you clearly know absolutely nothing about.",143,0
209,257,1545406402184945,2017-11-05 22:34:34,You are the first responder! THEMAVEN.NET JUST IN: Hero Citizen With Gun Stopped Texas Shooter And Pursued Him Until He Was Dead - Blue Lives Matter,266,0
210,258,1545274442198141,2017-11-05 18:51:25,"So first of all, thoughts and prayers to all those affected by this piece of shit. But he was dishonorably discharged from the U.S. military. So he couldn’t even legally own a gun!!!! So what law that’s not already on the books could’ve prevented this tragedy? Please, educate us...... WASHINGTONTIMES.COM Devin Kelley identified as Sutherland Springs, Texas church shooter",127,0
211,259,1545153618876890,2017-11-05 15:07:32,BREAKING: 26 people killed at a Texas church and multiple people injured after a gunman opened fire. Full story:,161,0
212,260,1544345652291020,2017-11-04 19:11:11,"Her story will give you chills. ""The very law that was passed to ensure my safety was the very thing that ensured my attacker an unmatched victim.""",40,0
213,261,1543141532411432,2017-11-03 15:05:02,"If you’re licensed to carry, don’t leave home without it tomorrow!!! (Edit: you should carry every day and you shouldn't need a license to exercise a right! ) FOXNEWS.COM Antifa apocalypse? Anarchist group's plan to overthrow Trump 'regime' starts Saturday",322,0
214,262,1542548459137406,2017-11-03 11:03:58,Mandatory insurance is a violation of the 2nd amendment! ACTIONNEWS17.COM Is mandatory gun insurance coming to Louisiana?---Jim Brown,55,0
215,263,1535473279844924,2017-10-26 11:58:36,"So authorities were warned about what Adam Lanza intended to do, and they dropped the ball. Let’s ban guns instead - because that makes sense! UNREAL!!!! CBSNEWS.COM FBI: Police were told Sandy Hook shooter threatened to kill mom, students",121,0
216,264,1531850893540496,2017-10-22 15:19:57,YOUTUBE.COM REAL CONVERSATIONS: I'm Pro-Gun | Change My Mind,10,0
217,265,1529337183791867,2017-10-19 16:11:24,"Will ya just look at that evil, smug grin on that Democrats face ...",457,0
218,266,1523763084349277,2017-10-12 22:53:44,We must not allow the 2nd amendment to be infringed! PETITIONS.WHITEHOUSE.GOV Do not pass H.R.3999 | We the People: Your Voice in Our Government,51,0
219,267,1523761684349417,2017-10-12 22:51:18,Sign and share! PETITIONS.WHITEHOUSE.GOV Do not pass H.R.3999 | We the People: Your Voice in Our Government,22,0
220,268,1522621527796766,2017-10-11 14:35:45,Don't be fooled! Tell your reps no gun control period! #2A YOUTUBE.COM Republican Turncoats Introduce Anti-Gun Law!,57,0
221,269,1522434801148772,2017-10-11 09:51:16,YOUTUBE.COM Engaging the Police When Open Carrying a Firearm,4,0
222,270,1517739228284996,2017-10-05 15:03:51,"Here we go! THETRUTHABOUTGUNS.COM Feinstein's ""Automatic Gunfire Prevention Act"" Might Make Replacement Triggers Illegal - The Truth About Guns",50,0
223,271,1517724938286425,2017-10-05 14:38:13,Bye bye bump stocks. THEHILL.COM NRA backs new regs on device used in Vegas shootings,125,0
224,272,1517248048334114,2017-10-05 00:52:01,Behold - The Wicked Witch of the West is back! THETRUTHABOUTGUNS.COM BREAKING: Diane Feinstein Introduces Bill to Ban Bump Fire Stocks - The Truth About Guns,82,0
225,273,1517148438344075,2017-10-04 22:04:12,Can somebody please explain this?,6,0
226,274,1516939725031613,2017-10-04 16:02:43,The plot thickens.... REVIEWJOURNAL.COM Las Vegas Strip shooter prescribed anti-anxiety drug in June,50,0
227,275,1515969321795320,2017-10-03 14:21:50,Fox News says a bump fire stock turns a semi-automatic into a machine gun! Not true at all!!!,79,0
228,276,1515839058475013,2017-10-03 11:09:20,"Wow, just wow!",685,0
229,277,1515539925171593,2017-10-03 02:20:41,Here we go! Q13FOX.COM Las Vegas gunman used ‘bump-stock’ device to speed fire,119,0
230,278,1515462175179368,2017-10-02 23:26:09,Full auto or bump fire???,25,0
231,279,1515330931859159,2017-10-02 19:33:45,"So for those of you who think that liberals don’t want to take your guns, THINK AGAIN!",306,0
232,280,1515225085203077,2017-10-02 16:14:26,The hate and tolerance from the liberal left just blows our minds!!!! DAILYCALLER.COM CBS Legal Exec: No Sympathy For Vegas ‘Because Country Music Fans Often Are Republican’,168,0
233,281,1515048975220688,2017-10-02 11:39:50,Thinking of everyone affected by the #LasVegasShooting. You’re all in our thoughts and prayers.,10,0
234,283,1486914651367454,2017-08-30 00:23:41,This is epic! Great job Black Rifle Coffee Company! YOUTUBE.COM Law Abiding Criminals,14,0
235,284,1484179488307637,2017-08-26 14:01:44,#2A #Waiting,159,0
236,285,1468719659853620,2017-08-08 15:19:49,"After every shooting, people say America needs more gun laws. But they don’t know how strict and cruel some current gun laws are. NYC traumatizes legal gun owners from other states:",206,0
237,286,1462622790463307,2017-08-01 21:55:37,"Well call me shocked! Well not really, the Assault Weapons ban was approved.",22,0
238,287,1458784134180506,2017-07-28 14:39:25,"This is amazing! Even after a suspect tried to kill police officers, they saved his life - all while risking their lives by coming into contact with his blood. Be warned - the video in this article is very graphic. BLUELIVESMATTER.BLUE VIDEO: Police Win Gunfight, Turn Suspect Into Human Faucet, Then Stop Leak With Tourniquet",312,0
239,288,1442412222484364,2017-07-11 10:48:29,Training is evolving with technology. #2A AMERICANMILITARYNEWS.COM (VIDEO) ‘Live’ pistol training with a loaded handgun and ‘real’ target | American Military News,9,0
240,289,1439495582776028,2017-07-08 09:56:29,legislation that aims to drop all federal regulation of suppressors and silencers. #2A #SaveYourHearing GUNS.COM Lawmakers introduce SHUSH Act to classify suppressors as gun accessory,239,0
241,290,1437893852936201,2017-07-06 17:11:07,Would you be ready if a crazy neighbor pulled a gun on you? BLUELIVESMATTER.BLUE WATCH: Gunfight Between Firefighter And Neighbor Caught On Camera,67,0
242,291,1424869270905326,2017-06-24 08:42:58,"if a budget is not worked out in coming days, state services supporting gun sales and licensing could be put on hold. GUNS.COM Gun service suspension possible in Washington state budget crisis",11,0
243,292,1422509744474612,2017-06-21 12:07:38,"I knew it! Idiot went for his gun. Play stupid games, win stupid prizes! BLUELIVESMATTER.BLUE JUSTIFIED - Dash Camera Video Of Philando Castile Shooting Released; Dispels Lies",181,0
244,293,1418100741582179,2017-06-16 18:29:56,"Wait, what!!! #Unbelievable #YouCantMakeThisUp CONSERVATIVETRIBUNE.COM Alert: Dem Leader Now Urging Followers to ""Hunt Republicans""",129,0
245,294,1417608598298060,2017-06-16 07:57:52,Good guy with a gun ends fugitive manhunt without firing a shot! FOXNEWS.COM Hero homeowner holds escaped Georgia inmates at gunpoint until arrests,1600,0
246,295,1416151828443737,2017-06-14 15:14:49,"That didn't take long! Of course he can't even be honest about the numbers. If 93 million Americans died each day from anything the entire US population would be dead in 3 &1/2 days! REALCLEARPOLITICS.COM McAuliffe Calls For Gun Control After Republican Shooting: ""We Lose 93 Million People A Day""",308,0
247,296,1416029251789328,2017-06-14 12:19:20,"So an shooting unfolds that was clearly targeting House and Senate republicans, all orchestrated by a man prohibited from even owning a gun! I've said it once and I'll say it again - the problem isn't guns, it's people's hearts. The only way this'll ever stop is with more good guys with guns to stop the bad guys! FOXNEWS.COM Steve Scalise, aide shot in Virginia",130,0
248,297,1413272215398365,2017-06-11 16:26:13,#GFZs #2A Disarming the Good Guys doesn't make anyone safe... except for the bad guys! LIBERTYPARKPRESS.COM College Newspaper Columnist gets it Right about ‘Gun Free Zones’ - LPP,48,0
249,298,1411655748893345,2017-06-09 18:57:34,"""I'M WITH MY KIDS!"" Time for more law-abiding Chicagoans to start lawfully concealed carrying. The gangs always have guns! Defend yourselves people!!! WGNTV.COM Man killed after pleading with teen gunman, ‘I’m with my kids’",254,0
250,299,1400231250035795,2017-05-29 09:11:53,CONCEALEDNATION.ORG [VIDEO] What Happens If You Hold The Slide Of A Semi-Auto When It’s Fired? Let’s Find Out.,84,0
251,300,1399486443443609,2017-05-28 12:53:34,#ActionAlert #2A #HearingPtotectionAct CQRCENGAGE.COM Hunting Under Attack in the U.S. Senate,7,0
252,301,1399439243448329,2017-05-28 11:38:23,Misinformation campaigns are common in gun control propaganda! NRAILA.ORG NRA-ILA | Public Health Researchers Use Common Gun Control Tactic to Mislead on “Children” and Guns,6,0
253,302,1397738440285076,2017-05-26 17:01:18,"#BREAKINGNEWS #ISIS surrenders thanks to #KatyPerry! BABYLONBEE.COM ISIS Lays Down Arms After Katy Perry's Impassioned Plea To 'Like, Just Co-Exist'",321,0
254,303,1397639350294985,2017-05-26 14:21:35,Hmmm. Interesting. LATIMES.COM Trump lawyers ask Supreme Court to reject 2nd Amendment claim by men who lost gun rights over nonviolent crimes,24,0
255,304,1397039830354937,2017-05-25 21:46:53,THEHAYRIDE.COM Barbara Norton's Uzi Bill Is Shot Down For The Second Time,56,0
256,305,1394808287244758,2017-05-22 22:55:03,Still ready to leave #America Ariana?,649,0
257,306,1394793413912912,2017-05-22 22:23:07,BREAKING NEWS: Prayers for those affected at the Grande concert. #Pray4UK #BanSuicideBombers REUTERS.COM At least 19 killed in blast at Ariana Grande concert in British arena,31,0
258,307,1391886104203643,2017-05-19 13:37:43,The CA DOJ tries to pull a fast one on California Gun owners. You will be outraged by this! PRACTICALPOLITICKING.COM 2A Talk – California Department of Justice Secretly Files Regulations - Practical Politicking,23,0
259,308,1390420091016911,2017-05-17 18:54:59,"WTF! Stay armed my friends. BLUELIVESMATTER.BLUE Man Walks Into Grocery Store Carrying Woman's Head, Starts Stabbing People",111,0
260,309,1387796927945894,2017-05-14 18:10:13,Well this is going to be controversial. What say you? BUSINESSINSIDER.COM You can now buy a handgun that looks like a smartphone and police are worried,83,0
261,310,1386126544779599,2017-05-12 15:56:08,Oh the Irony! Astro Turf Outrage Imploding! GUNFREEZONE.NET Not even Moms like Shannon Watts?,19,0
262,311,1382446795147574,2017-05-08 10:30:35,"More school stupidity! I'm sorry, but am I the only one who finds it creepy that school staff is following their middle schoolers social media accounts? WRCBTV.COM Middle schooler suspended after liking gun photo on Instagram",165,0
263,312,1380919428633644,2017-05-06 15:29:29,"Please contact the Louisiana House Criminal Justice committee and tell them you support HB 68 Louisiana Carry May 6, 2017 at 10:38 AM ·",29,0
264,313,1380180005374253,2017-05-05 17:24:31,The Huffington Post has a meltdown over the 2nd. Amendment. It is almost sad... PRACTICALPOLITICKING.COM Journalist Melts Down Over the Right to Bear Arms,48,0
265,314,1379447718780815,2017-05-04 19:42:31,"Remind me again how guns don't save lives! BREITBART.COM Police: Concealed Carry Permit Holder Shots, Kills 'Active Shooter' - Breitbart",82,0
266,315,1376431835749070,2017-05-01 13:16:03,California Politician deserve a face palm for this! PRACTICALPOLITICKING.COM California Politicians Causing More Unintended Consequences,36,0
267,316,1371421652916755,2017-04-25 12:32:39,RECOILWEB.COM Reason Prevails: ATF Reverses Stance on SB Tactical Braces | RECOIL,59,0
268,317,1370347263024194,2017-04-24 13:35:59,"A bit long, but worth the Listen. Craig DeLuz goes over whats going on in Sacramento. Firearms Policy Coalition was live. April 24, 2017 at 11:38 AM · Morning Coffee with Craig: DeLeon & Becerra to defy federal law. Remember that fellas when you try to enforce gun laws.",6,0
269,318,1366060600119527,2017-04-19 22:46:19,Your Activism is Needed to Make Louisiana the Next Constitutional Carry State #2A #Louisiana GUNOWNERS.ORG And the Next Constitutional Carry State is … Louisiana? | Action Alerts | State,59,0
270,319,1363329870392600,2017-04-17 00:02:12,This POS doesn't deserve to share oxygen with the rest of us! HEAVY.COM VIDEOS: Alleged Cleveland Killer Steve “Stevie Steve” Stephens [GRAPHIC],196,0
271,320,1350173041708283,2017-04-03 14:52:14,Just when you thought we weren't screwed enough THIS HAPPENS!!! How much more are we willing to take! PRACTICALPOLITICKING.COM 2A Talk – There Are More Gun Laws Coming to California - Practical Politicking,12,0
272,321,1347285638663690,2017-03-31 14:05:02,Please sign.... United Airlines needs to sue Shannon Watts for libel! WWW.CHANGE.ORG United Airlines: Stop Cyber Bullies: Sue Shannon Watts for Libel.,63,0
273,322,1344753782250209,2017-03-28 13:59:07,"So Shannon Watts wants to fly for free, then complains about having to follow a dress code that every other pass rider must abide by? WOW, JUST WOW! MONEY.CNN.COM United Airlines in Twitter trouble over dress code rules",33,0
274,323,1343868049005449,2017-03-27 12:59:29,Alabama Sheriffs fighting against 2A rights for $$$ AL.COM Internal Sheriffs Association email shows that money drives pistol permit law,68,0
275,324,1340109999381254,2017-03-23 12:36:47,Constitutional Carry once again to be considered by the LA house Criminal Justice committee. #2A LEGISCAN.COM Louisiana HB68 | 2017 | Regular Session,7,0
276,325,1339502072775380,2017-03-22 21:34:02,"OMG YETI says handguns are not allowed. They post 30.06 & 30.07 signs. But I thought they had a passion for the Outdoors, Hunting, Fishing & traveling to outdoor industry trade shows like SHOT Show. So I called and spoke with their attorney. He said he wasn't going to debate or discuss the issue and licensed holders are not allowed in the building. I guess they aren't as pro gun as they say they are. NRATV Brietbart Insider Guns Over Texas Radio Gun Control Kills United States Gun Owners Association Guns & Snipers Lone Star Gun Rights Texas Concealed Handgun Association",94,0
277,326,1324565984268989,2017-03-09 08:34:46,"West Monroe Louisiana: 14yo uses gun to send home invader running. #2A #HomeDefense KNOE.COM 14-year-old shoots at home invader, saves family",198,0
278,327,1318432304882357,2017-03-03 14:54:34,"GUNS.COM Day 1: Zinke repeals lead ammo ban, opens lands to more sportsmen",178,0
279,328,1314998081892446,2017-02-27 19:12:35,"He's right about an individual right, but we're not sure that he understands what shall not be infringed means! PRAGERU.COM Is Gun Ownership a Right?",50,0
280,329,1310056315719956,2017-02-23 07:41:57,Lake Charles: Homeowner shoots alleged intruder #2A #HomeDefense #wronghouse M.KPLCTV.COM KPLC,5,0
281,330,1309139209145000,2017-02-22 07:17:53,"Ladies and gentlemen,allow me to introduce NH Constitutional Carry, today at 10:30. Thank you, Governor Sununu.",76,0
282,332,1308353432556911,2017-02-21 13:52:08,Tell your Representatives to support the hearing protection act! #2A DAILYSIGNAL.COM Underreported: How Gun Silencers Became a Health Issue,31,0
283,333,1308279215897666,2017-02-21 13:15:48,"Hi my name is Jolan, today is Presidents Day, this is my President. I'm a legal immigrant, this country has deprived me of nothing, I worked all my life and earned my keep, I'm not wearing a pussy hat tomorrow or any other day. I live in the best country in the world, I'm an American Citizen, I have Naturalization Papers to prove it. I assimilated with the people of this country, learned her language and got myself some blue jeans, the most perfect rainbow in the world my America. I thank you America, I swore to protect, preserve and bear arms for my country. I forfeited my citizenship of my mother land, a Communist country. I'm proud of my President Donald J. Trump, a doer, an American success story a billionaire in business, already has a mass fortune and no need to become one as President. His success is my and our success. My President before him was Barack Obama and I supported his election and the choice of my people. I'm an American and a patriot and I love my country. Thank you and GOD BLESS you and your families with our new leader at the helm Donald J. Trump.",63,0
284,334,1308267275898860,2017-02-21 11:08:24,Constitutional Carry: #2A CONCEALEDNATION.ORG Constitutional Carry: The Three Best Arguments In Favor,57,0
285,335,1306955492696705,2017-02-20 07:20:25,Baton Rouge home owner shoots home invader that held occupants at gunpoint! #2A #HomeDefense CONCEALEDNATION.ORG Armed Robber Holds Occupants Hostage In Their Own Home… Until One Of Them Got A Gun,28,0
286,336,1306313316094256,2017-02-19 12:41:27,"A message from our friend, Christopher McAllister: (Texas based) As I'm sure that many of you have already seen, there are a couple of bills being presented in the House that would allow first responder carry. HB56 and HB982 (unless they have been amended), are not at all in alignment with what we have been fighting for. They do not address training, liability, preemption of 30.06 and 30.07 rules and signage, security of the weapon (if you respond to a place that you can't carry ie. jails, federal buildings, fires, etc.). Additionally, they allow for open carry. Though some may disagree with me on this, the open carry of a firearm, for first responders is a very different topic from open… More",12,0
287,337,1306297649429156,2017-02-19 12:17:13,A little humor today.,174,0
288,338,1304464576279130,2017-02-17 20:18:13,"I am here in California. I / We are fighting daily. The DNC has a super majority here in California. They are now free to pass anything they wish. With Governor Brown leaving office and his successor most likely being Gavin Newsom we are really down a rabbit hole with a one party rule. No other state in the nation imposes such limitations on their citizens. From the ever shrinking safe handgun roster, to the now banned bullet button, to may issue. Why should law abiding citizens be forced to prostrate themselves before government in order to practice a right? It is no longer a right. The fact is we are being persecuted solely on our choice to practice a right. I have never in my life… More DALLASNEWS.COM Gov. Greg Abbott Wants Supreme Court To Block California Gun Limits Greg Abbott February 17, 2017 at 2:07 PM · The Second Amendment isn't a suggestion. Government doesn't have the right to pick and choose which constitutional freedoms we have.",140,0
289,339,1303049843087270,2017-02-16 12:00:26,"DFW.CBSLOCAL.COM Texas Bill Would Let Firefighters, EMTs Carry Guns On Duty",506,0
290,340,1302238026501785,2017-02-15 16:41:38,"Concealed carrier who shot a man attacking a deputy has been cleared of all charges, and is being hailed as a hero!!!! WWW.WINKNEWS.COM State attorney’s office clears man who shot deputy’s attacker | WINK NEWS",371,0
291,341,1301931383199116,2017-02-15 14:05:57,Make America full-auto again? #2A GUNS.COM Make America full-auto again? (VIDEO),128,0
292,342,1301925356533052,2017-02-15 08:59:38,Alabama sheriff opposes constitutional carry due to loss of revenue GUNS.COM Alabama sheriff opposes constitutional carry due to loss of revenue (VIDEO),134,0
293,343,1301240226601565,2017-02-14 11:23:52,"This bill does not allow citizens to carry a firearm with a round in the chamber which is absurd! We don't want misguided laws like this to spread across the country! #2A BEARINGARMS.COM Utah's ""Constitutional Carry"" Bill Is MAJORLY Screwed Up",38,0
294,344,1299981346727453,2017-02-12 18:17:25,Gotten to shoot any new-to-you firearms lately?,4,0
295,345,1299702543422000,2017-02-12 11:04:27,Six New England Patriots decline a visit to President Trump's White House. You know who else isn't going to The White House? #HillaryClinton! WWW.GOOGLE.COM More New England Patriots skipping White House visit,85,0
296,346,1298359826889605,2017-02-10 17:52:18,Nothing to see here; move along. Just another looney liberal.,87,0
297,347,1297734933618761,2017-02-09 22:45:16,Go sign now! We need to make this happen!,8,0
298,348,1284992268226361,2017-01-28 22:22:10,"So FedEx has officially responded to their driver who physically stopped protestors from burning the American flag. FedEx has stated that Matt Uhrin still remains an employee, and they have no plans of changing that. Well done FedEx, well done! YOUTU.BE FedEx Driver breaks up Burning of US Flag in Lowa City",351,0
299,349,1280974601961461,2017-01-25 09:45:34,#2A why do you need a permit to exercise a right? GUNS.COM Alabama could be next state to see constitutional carry,140,0
300,350,1280965478629040,2017-01-25 07:27:25,Hilarious video in response to the snowflake's sign claiming that guns have more rights than women. #WomensMarch #NotMyMarch M.YOUTUBE.COM Do Women or Guns Have More Rights?,123,0
301,351,1279306918794896,2017-01-23 19:54:47,"To the dear sweet woman wearing the pink vagina hat.... If you're so brain dead that you believe your reproductive system is more regulated than guns, I truly feel sorry for you. Please enlighten me how you're uterus is regulated. You can lay down with anyone you want, and under current U.S. regulations, you can murder your unborn child as you see fit. I however have to ask for permission from the state to protect myself. I have to undergo a lengthy background check to have a gun in my home, to protect myself and my family. I'm not forced to deal with ""vagina-free zones,"" but have to endure ""gun-free zones"" because you believe bad guys will actually pay attention to a frivolous sign. But even after all that, you still try to regulate how many rounds I can carry and what type of guns I can and cannot own simply because they might look too scary. Do I attempt to regulate which men you can sleep with based on the way they look? Absolutely not!!! You ma'am.... you are what's wrong with America today! Eric Reed",1200,0
302,352,1279099145482340,2017-01-23 17:22:15,#WomensMarch #NotMyMarch,265,0
303,353,1278882175504037,2017-01-23 13:49:04,Please take a moment and sign this important petition. WWW.CHANGE.ORG U.S. House of Representatives: National Reciprocity Must Pass Under President Trump!,94,0
304,354,1277752435617011,2017-01-22 12:55:36,This poor lady.... - She wants you to wait 72 hours after you go out to buy a woman while you await a background investigation. - She wants women to be banned from entering schools and college campuses. - She wants women banned from polling places on Election Day. - She wants you to pay a fee to the state before you carry a woman on your person. - She wants some women banned simply because they look too scary. - She wants women banned from all airports. - She wants women to be locked up at all times when not in use. I wholeheartedly disagree with her!!!,115000,0
305,355,1275956629129925,2017-01-20 15:00:31,"FINALLY! It's been a VERY long 8 years, but today, America has finally awoken.",326,0
306,357,1275942929131295,2017-01-20 12:02:01,2 words.... PRESIDENT TRUMP!!!!!,278,0
307,358,1270719032987018,2017-01-14 08:04:01,"ABSOLUTELY not! Call your reps! #2A vote 4 #HearingProtectionAct Rated Red January 11, 2017 at 8:02 PM · Should firearm suppressors be restricted?",68,0
308,359,1269010166491238,2017-01-12 16:01:51,But wait.... I thought good citizens carrying guns don't stop bad guys! ABC7.COM AZ trooper shot in ambush attack; Good Samaritan kills gunman,418,0
309,360,1268974449828143,2017-01-12 15:06:17,#2A BEARINGARMS.COM Armed Citizen Kills Highway Sniper Who Ambushed Trooper in Arizona,368,0
310,361,1267336736658581,2017-01-10 20:18:36,"Please help Sgt. Debra Clayton's family with the funeral expenses. Prime suspect and convicted felon, Markeith Loyd, still remains on the run. WWW.GOFUNDME.COM Click here to support MSGT Debra Clayton OPD Fallen Ofc. by Jay Carr",31,0
311,362,1267081726684082,2017-01-10 12:02:03,Live like a thug.... Die like a thug!!! M.LIVELEAK.COM LiveLeak.com - Idiot tries to rob gun store - receives instant justice,354,0
312,363,1267002170025371,2017-01-10 09:51:30,WWW.GUNS.COM Hearing Protection Act introduced to new Congress,311,0
313,364,1263949893663932,2017-01-06 13:55:03,Thoughts and prayers out to those affected at the Fort Lauderdale Airport. WWW.FOXNEWS.COM Reports of shots fired at Fort Lauderdale airport,14,0
314,366,1249510958441159,2016-12-21 12:30:03,"Gun ownership should never be a partisan issue; it's a constitutional right! What's next? 'Why US liberals are buying newspapers too?' Or maybe, 'Why US liberals are voting now too?' Of course not! We applaud the fact that some liberals are finally seeing the value of our second amendment! WWW.BBC.COM Why US liberals are now buying guns too - BBC News",97,0
315,367,1249500961775492,2016-12-21 08:58:20,Check it out!,21,0
316,368,1236318543093734,2016-12-10 08:01:22,"This is ridiculous! We need more heroin control... Oh, wait..... WWW.WMUR.COM Heroin deaths surpass gun homicides in U.S.",162,0
317,369,1208441115881477,2016-11-14 16:29:16,"LEOAFFAIRS.COM BREAKING: Civilian shoots, kills man attacking deputy in Florida",1100,0
318,370,1207587899300132,2016-11-14 00:22:50,I'll just leave this right here. YOUTU.BE Dating Someone Anti-Gun,28,0
319,371,1203854599673462,2016-11-10 12:00:43,"This was on the Tufts Museum of Fine Arts School in Boston. Small piece of advice to all these violent liberals: Your local Trump supporters (like myself) have been preparing for your stupidity for quite some time. As you were too busy looting stores and singing kumbaya while eating your government cheese, your local Trump supporter has been working, training and buying guns and ammo. - LOTS OF IT! So good luck with that....",353,0
320,372,1203799603012295,2016-11-10 09:14:05,#SoLongHillary,1000,0
321,373,1203281149730807,2016-11-09 18:14:51,"Great news coming out of Maine. Gun Rights Across America - New England November 9, 2016 at 7:08 PM · Congratulations to Maine for defeating Question - 3 - Expand Gun Background Checks. This was a very poorly written Bloomberg bill.",27,0
322,374,1201853939873528,2016-11-08 08:52:40,"I am not a racist, sexist or a pig! I have no idea why voting for Donald J. Trump automatically quantifies me as a racist, sexist or a pig. I am not a racist. There's good and bad in every race. What determines the type of person is not the color of their skin, but rather who they are as a person. I am not a sexist. To the contrary, I respect women more than most men. I am not a pig. I always try to treat everybody the way I'd like to be treated. I don't prejudge, and I love everyone until you give me a reason not to. What boggles my mind even further is the fact that those people who label me a racist, sexist and a pig are the same people voting for a woman who uses her gender as…",153,0
323,375,1196661253726130,2016-11-03 12:21:49,Congratulations to the Chicago Cubs!,7,0
324,376,1195836087141980,2016-11-02 15:00:40,"Amazingly done video! M.YOUTUBE.COM ""I Carry A Gun"" - Ultimate 2nd Amendment Gun Control Video",66,0
325,377,1195798513812404,2016-11-02 11:49:08,For all of you who aren't arachnid fans. LOL.,146,0
326,378,1194442157281373,2016-10-31 21:28:43,#HappyHalloween from #Hillary.,29,0
327,379,1181726301886292,2016-10-17 21:14:26,"Dear Apple: You've removed the revolver and replaced it with a squirt gun? Seriously! Yet you left in the hammers, swords, pick axes, pills, coffins and bombs? I'm truly at a loss for words.",225,0
328,380,1180059642052958,2016-10-15 20:56:34,He makes a great point! BEARINGARMS.COM The 2nd Amendment Does Not Give You The Right To Own A Gun,165,0
329,381,1179617255430530,2016-10-15 09:21:33,"Stay safe out there and try not to drop your gun, especially if it's one of these... GUNS.COM Lawsuits against Taurus continue to mount, despite settlement",22,0
330,382,1172924746099781,2016-10-07 08:42:39,GUNOWNERS.ORG Gun Owner Stops School Shooting | Op-ed Articles,38,0
331,383,1171803222878600,2016-10-05 17:31:16,#2A gets 2nd life in the Mariana islands. REASON.COM Federal Judge Overturns Ban on Openly Carrying Guns in Public,74,0
332,384,1171491806243075,2016-10-05 08:23:50,I've been a fan of bearingarms.com for some time now. Once again another great article shedding light on the fact that Americans are not sitting idle while our firearm rights try to be dismantled. Stay armed America!! - Waylon BEARINGARMS.COM FBI: Gun Owners Set New Gun-Buying Record in September,82,0
333,385,1171157092943213,2016-10-04 21:15:40,AK-47's save lives! Welcome to Texas. WWW.BREITBART.COM Texas Store Employee Uses AK-47 to Stop 4 Armed Robbers,546,0
334,386,1169501973108725,2016-10-02 23:34:47,"Interesting read, from an interesting place. Mixed feelings on this one. Thoughts? - Waylon MVARIETY.COM US court: $1,000 tax on handguns unconstitutional",32,0
335,387,1168024846589771,2016-10-01 09:40:06,Every machete wielding maniac's dream! He should be removed from the bench! #2A GUNS.COM Judge: All guns should be dumped in the ocean (VIDEO),65,0
336,388,1166413713417551,2016-09-29 13:43:28,"NJ youth suspended and ordered to have a mental health evaluation for citing incidents where guns were used in self defense! WWW.BREITBART.COM Student: School Summons Police, Psychologists, After Seeing his Anti-Gun Control Essay - Breitbart",94,0
